id,entity_type,full_name,bvn,nin,business_reg_no,address,metadata_json,created_at
28423288-060c-4c28-83fa-9524397fd347,person,Temitope Nwankwo,77295924468,20393701628,,"160 Ogunleye Crescent, Ughelli, Delta, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2024-08-29T07:02:06+00:00
08e91179-1895-4593-9a28-240cb1145769,person,Damilola Ibrahim,00902858636,36137556738,,"192 Eze Close, Tarauni, Kano, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""medium""}",2025-04-18T07:02:06+00:00
ade5885c-15f1-493c-a566-c0b9fcf1ec46,person,Bisi Adebisi,97971144282,04769312896,,"200 Abdullahi Crescent, Ogbomoso, Oyo, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""medium""}",2024-06-02T07:02:06+00:00
86e97d2d-6379-4602-8c23-aaa4cb8d1828,person,Ifeoma Yakubu,33604113052,13205591214,,"135 Nwachukwu Crescent, Saki, Oyo, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""medium""}",2024-06-07T07:02:06+00:00
249abd78-1e96-4aa3-b986-0be8df5ff4a0,person,Amina Ogunleye,22108838365,66507948064,,"73 Nwachukwu Avenue, Saki, Oyo, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2025-07-02T07:02:06+00:00
090a684a-43ec-4058-813b-4c225cf11149,person,Sadiq Ibrahim,80986909232,73434103188,,"108 Balogun Close, Saki, Oyo, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2025-12-08T07:02:06+00:00
ec4630d0-0f9a-42f1-9b16-c11ec00490ec,person,Sadiq Ajayi,40312288546,35543098289,,"106 Adetola Crescent, Ibadan North, Oyo, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""medium""}",2024-12-26T07:02:06+00:00
233fb92f-41c0-4ffb-883a-edf5864e6bb0,person,Adebayo Bello,94770422852,24668650025,,"8 Ajayi Avenue, Emene, Enugu, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-11-01T07:02:06+00:00
f0a8cf91-ae1b-43f7-b438-e552521313c4,person,Ifeoma Afolabi,38631259686,56670620178,,"205 Abdullahi Avenue, Saki, Oyo, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2024-11-26T07:02:06+00:00
d33cea9d-b643-4926-b7ef-ca82a4832446,person,Musa Umeh,14511421907,44988464907,,"88 Ibrahim Road, Sapele, Delta, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""medium""}",2026-01-08T07:02:06+00:00
798ffd32-5872-4fa3-817a-24c8d825e7eb,person,Oluwaseun Umeh,76193233750,02501855820,,"161 Umeh Street, Ilaro, Ogun, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2025-08-01T07:02:06+00:00
a6aeaa9b-1f0f-4fea-a5bd-aeaed44b07ff,person,Ebere Akinsanya,27853423959,35039742176,,"2 Abdullahi Crescent, Bonny, Rivers, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2026-01-04T07:02:06+00:00
1a90e6ec-db45-42dc-90de-1ce48463ecac,person,Ifeoma Balogun,04325163151,04736465753,,"149 Onyeka Crescent, Sabo, Kaduna, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2024-12-30T07:02:06+00:00
fcee2a22-3dbc-4c90-8afd-88e20bd15222,person,Ebuka Bello,66180291969,90586479163,,"67 Adebisi Avenue, Bonny, Rivers, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2026-02-22T07:02:06+00:00
3854f6ca-9794-47b6-ae3f-b17d59b4a329,person,Tosin Mohammed,99418733044,61338416694,,"98 Ojo Crescent, Fagge, Kano, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2025-07-02T07:02:06+00:00
85ea2968-d0bf-4de3-b230-65e396d128bb,person,Farouk Ojo,86052877666,96914558485,,"81 Afolabi Avenue, Saki, Oyo, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2025-12-14T07:02:06+00:00
8c448df7-1c7b-489a-a496-47f5be20c852,person,Ifeoma Adetola,97459810161,83431008129,,"10 Salami Close, Ughelli, Delta, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2025-03-25T07:02:06+00:00
65718f4b-cc6f-400b-8081-10057666c9b0,person,Nkechi Nwankwo,73621744477,73128937381,,"117 Akinsanya Avenue, Lekki, Lagos, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2024-07-20T07:02:06+00:00
e32c8137-4152-46e4-a471-7347641be770,person,Ngozi Eze,76012186062,48126227676,,"93 Abdullahi Street, Ughelli, Delta, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2024-07-13T07:02:06+00:00
30006559-77e1-435f-8eae-23d7ff58b678,person,Tosin Afolabi,99402036765,69703385180,,"215 Adebisi Road, Onitsha, Anambra, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""medium""}",2025-02-10T07:02:06+00:00
e7366624-bc17-41a3-b05d-d7f783eb3290,person,Bukola Akinsanya,24293775122,72908910002,,"83 Balogun Avenue, Asaba, Delta, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2025-11-21T07:02:06+00:00
e5b1bcaa-ad05-4888-8c78-ea00cd05bb99,person,Damilola Okafor,22104706103,32230297131,,"79 Eze Street, Ogbomoso, Oyo, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2025-01-30T07:02:06+00:00
f49a8d96-9ff1-4512-b94a-e9b795fdf10d,person,Oluwaseun Adetola,61820663900,11159776527,,"103 Umeh Avenue, Lekki, Lagos, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2025-09-15T07:02:06+00:00
8ffa2a63-6810-45ec-9d46-5896888b8d61,person,Uche Afolabi,55037842195,95337813964,,"166 Akinsanya Road, Lekki, Lagos, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2024-08-05T07:02:06+00:00
6ea9e6b8-017d-4f08-a7e9-67ca064095b0,person,Halima Okafor,75942741829,65951618489,,"197 Ojo Road, Abeokuta, Ogun, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""medium""}",2025-02-03T07:02:06+00:00
6fd23d47-87b1-4070-b260-be8e5a3d25d9,person,Adebayo Abdullahi,01143870505,82169550036,,"6 Lawal Avenue, Gwarinpa, Abuja, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""medium""}",2025-09-11T07:02:06+00:00
5862757c-1dc6-40bd-b36d-5b95c1fdb244,person,Uche Nwachukwu,42324861573,49367597232,,"102 Danjuma Road, Maitama, Abuja, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-12-21T07:02:06+00:00
0056fe67-2193-44a9-ac5f-478ce6b80178,person,Farouk Eze,16748115775,56073952005,,"130 Yakubu Street, Warri, Delta, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""medium""}",2025-07-28T07:02:06+00:00
9944d99a-9e7b-4c6c-a7ed-a8ca3e5810b6,person,Fatima Onyeka,75299009252,66136834234,,"31 Adebisi Close, Ijebu Ode, Ogun, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2026-04-11T07:02:06+00:00
955d86fa-188a-43df-b616-437bfd926eeb,person,Ebuka Adebisi,51353577765,26638487995,,"102 Adebisi Crescent, Ughelli, Delta, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2025-11-29T07:02:06+00:00
a7035b14-8a26-4a9e-b619-8081b0998b92,person,Ifeoma Adebisi,48459525808,22812329816,,"84 Yakubu Road, Jabi, Abuja, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2026-04-10T07:02:06+00:00
72fe9351-e84c-4f2d-8294-b4aa66b834d8,person,Ebere Afolabi,91109287107,38771686016,,"158 Onyeka Avenue, Lekki, Lagos, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""medium""}",2026-02-04T07:02:06+00:00
23dbe3b7-09cd-4cdc-8b77-cda378ee5149,person,Ebere Salami,86800191883,02431230263,,"93 Nwankwo Avenue, Ughelli, Delta, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""medium""}",2024-09-01T07:02:06+00:00
36fa4c8d-de61-434e-9680-daa234b6e0f4,person,Chinedu Abdullahi,15883822327,02792381070,,"81 Eze Crescent, Asaba, Delta, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2024-08-21T07:02:06+00:00
09e2e42c-ab41-46f2-8a3d-4499911b68f5,person,Ebuka Adetola,46625690858,38095344913,,"185 Akinsanya Close, Jabi, Abuja, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2025-05-24T07:02:06+00:00
c1bbfd93-8711-4f4c-862b-9cd913f6b777,person,Kehinde Afolabi,03765008375,06578518566,,"25 Nwachukwu Street, Emene, Enugu, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2024-07-24T07:02:06+00:00
a9e14f87-c32d-4612-bc01-d9c9cd636b30,person,Oluwaseun Lawal,36916892246,09900815915,,"56 Okafor Close, Dala, Kano, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""medium""}",2025-08-31T07:02:06+00:00
77b6695c-5e73-4e59-a869-22e76512f115,person,Ebuka Umeh,65612646342,13089022017,,"83 Nwachukwu Street, Ibadan North, Oyo, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""medium""}",2025-02-28T07:02:06+00:00
8d63ef1d-6cf6-4a0f-b5f5-6784f78895c3,person,Damilola Ogunleye,01369565196,16891589779,,"77 Lawal Avenue, Independence Layout, Enugu, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-09-03T07:02:06+00:00
429e8c00-3d4f-4892-83a2-52d8ccd24929,person,Farouk Nwankwo,27654335406,47755686767,,"147 Ibrahim Crescent, Bodija, Oyo, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""medium""}",2025-01-15T07:02:06+00:00
4835d795-c6bc-40a0-a613-d2d90f239ac1,person,Ngozi Afolabi,82834395287,02796811496,,"210 Salami Close, Jabi, Abuja, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""medium""}",2024-10-05T07:02:06+00:00
5de62acb-8d07-49c7-86a4-964c1e41b0c4,person,Zainab Onyeka,01376750714,63680707955,,"207 Okafor Crescent, Kaduna North, Kaduna, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2026-04-01T07:02:06+00:00
e44ba79a-265c-40b0-9049-673aac1f2672,person,Fatima Umeh,35964649322,68918911260,,"69 Ojo Road, Obio-Akpor, Rivers, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-03-26T07:02:06+00:00
9846fc48-5a1c-4265-abf8-10d6d37caacb,person,Blessing Umeh,36623878741,20729344291,,"220 Adebisi Crescent, Sabo, Kaduna, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2024-06-08T07:02:06+00:00
f4ebedbd-b47f-445d-b1e4-ddbfec7fc023,person,Bukola Umeh,75811748758,43991099021,,"60 Ibrahim Avenue, Sapele, Delta, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""medium""}",2025-04-03T07:02:06+00:00
e31c1694-6558-4b69-9149-a376e945b47d,person,Damilola Abdullahi,35841849800,85374001245,,"35 Bello Street, Nnewi, Anambra, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""medium""}",2026-03-09T07:02:06+00:00
8f5a79bb-d38f-43c7-9428-350a6d738aae,person,Bisi Yakubu,64575930429,73146171666,,"110 Bello Road, Emene, Enugu, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2024-06-26T07:02:06+00:00
bffaae4e-629f-440a-95a5-d61d93ed95a4,person,Musa Salami,88073457777,28465150090,,"216 Abdullahi Close, Abakpa, Enugu, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""medium""}",2025-02-13T07:02:06+00:00
219b7270-3a6c-48eb-a538-6c762d0b649d,person,Chinedu Eze,10121530230,78828944202,,"191 Akinsanya Close, Bonny, Rivers, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""medium""}",2025-05-16T07:02:06+00:00
55614296-0e5c-4463-bbaf-f657f25f62f2,person,Halima Danjuma,89363079665,87257038226,,"110 Ajayi Road, Sango, Ogun, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2024-05-31T07:02:06+00:00
0ff8c868-d5a9-48c8-882e-ad643b564171,person,Kehinde Abdullahi,32033942805,43904666980,,"84 Nwachukwu Road, Sapele, Delta, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2024-08-21T07:02:06+00:00
79871ae1-b999-4a2f-a26a-2d8574dd68ac,person,Ngozi Umeh,61321265384,32576846865,,"211 Mohammed Crescent, Warri, Delta, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-04-15T07:02:06+00:00
5f55ac17-c738-47d4-8db6-2d6136800167,person,Yusuf Okafor,67142501289,40899956780,,"41 Nwachukwu Close, Yaba, Lagos, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2025-11-10T07:02:06+00:00
110fc4d0-da19-48cd-adaf-c12b7abca83d,person,Amina Salami,88047328466,60711030839,,"38 Okafor Road, Barnawa, Kaduna, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""medium""}",2025-01-01T07:02:06+00:00
9eb82a01-2253-4aa6-bfa7-9f2fd85e49d7,person,Adebayo Ajayi,66666886012,38768345748,,"106 Bello Avenue, Fagge, Kano, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2024-09-07T07:02:06+00:00
b4abbf05-b4cd-482e-b3b0-8647b2cb7200,person,Uche Nwachukwu,69635463869,88506960442,,"139 Salami Crescent, Emene, Enugu, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2024-10-14T07:02:06+00:00
66dbd768-13e3-4761-9126-e2e8d074ec5d,person,Ayomide Umeh,96097976865,77985747185,,"69 Adetola Street, Sabo, Kaduna, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-05-06T07:02:06+00:00
f38f056d-ff0e-45eb-89f1-468e37d629de,person,Ebere Nwachukwu,23596963665,91714013120,,"56 Onyeka Crescent, Nsukka, Enugu, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2025-12-24T07:02:06+00:00
83e05c5d-3190-47da-a0b4-aaa4af94a725,person,Blessing Afolabi,16035529253,43401293104,,"210 Lawal Avenue, Bonny, Rivers, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""medium""}",2024-08-04T07:02:06+00:00
693a144d-21c0-4c51-85c6-10f77cdb0afe,person,Adebayo Akinsanya,39773816747,06211267060,,"101 Bello Road, Ogbomoso, Oyo, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2026-02-25T07:02:06+00:00
430d947a-63f5-440d-98c7-d09eba9d9a3a,person,Blessing Yakubu,56914512182,23803243333,,"152 Nwachukwu Avenue, Nsukka, Enugu, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2026-03-30T07:02:06+00:00
ec62771a-d53d-4405-9cfa-eb91395c11e9,person,Chinedu Akinsanya,91953306515,62205039550,,"121 Abdullahi Avenue, Ijebu Ode, Ogun, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-02-07T07:02:06+00:00
e1f528e8-99fd-46a3-8cf8-5a3f42d0c024,person,Bukola Yakubu,51157386656,23128235612,,"155 Ojo Crescent, Asaba, Delta, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""medium""}",2024-05-10T07:02:06+00:00
54ad2d83-942c-47d7-b14b-73620d21fe8a,person,Chinedu Danjuma,46812174700,73695300851,,"83 Ojo Avenue, Independence Layout, Enugu, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2025-01-29T07:02:06+00:00
16ec9dc1-0963-4e92-bb2c-75c923ac4bb1,person,Fatima Afolabi,36646808583,82878683009,,"161 Nwankwo Street, Asaba, Delta, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2024-05-15T07:02:06+00:00
57d4c3bc-e287-4fd1-9541-8805594bb3cb,person,Adebayo Umeh,04074669720,69408816964,,"166 Ibrahim Street, Awka, Anambra, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2025-04-21T07:02:06+00:00
ba5cd962-0637-4043-802a-7f9c20d3d0a4,person,Ifeoma Ogunleye,28567345666,32157937567,,"202 Ajayi Close, Ogidi, Anambra, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""medium""}",2025-10-12T07:02:06+00:00
22959805-263b-4f76-aefe-fd395d8c2825,person,Oluwaseun Okafor,91154728725,27059459612,,"170 Onyeka Crescent, Asaba, Delta, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2025-02-15T07:02:06+00:00
b1bb6db2-6343-4740-8e2c-4923adfec790,person,Bisi Onyeka,43339629394,34767258849,,"141 Afolabi Street, Eleme, Rivers, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""medium""}",2024-06-10T07:02:06+00:00
e1cfdc53-9e02-4b63-86af-dd54d5bb4ec6,person,Ngozi Okafor,53039017951,89036991468,,"155 Ibrahim Crescent, Ogbomoso, Oyo, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2025-01-16T07:02:06+00:00
d765436b-a609-4f0d-b4c5-e69f1c5d3d1f,person,Farouk Ibrahim,95155893551,59261142651,,"187 Okafor Road, Abeokuta, Ogun, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2025-05-10T07:02:06+00:00
8710fd87-c522-45cc-b27e-90cc0bb65db0,person,Yusuf Umeh,68890971657,51905765652,,"167 Salami Crescent, Zaria, Kaduna, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2026-02-26T07:02:06+00:00
36525097-9b01-4d18-acb7-6babea01a5ca,person,Zainab Balogun,00475133100,03921563998,,"74 Afolabi Avenue, Asaba, Delta, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2025-06-20T07:02:06+00:00
2fec765e-a610-4926-b9bc-c60d4849f7e4,person,Bukola Balogun,89378715959,75515786158,,"14 Mohammed Crescent, Ajah, Lagos, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2025-04-23T07:02:06+00:00
abb394ff-3639-4a12-8a54-cf85798962cc,person,Bukola Eze,72020718019,67662731359,,"219 Bello Street, Barnawa, Kaduna, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2024-12-24T07:02:06+00:00
828e8472-5f91-4bbb-859c-4b0889314f8b,person,Bisi Okafor,21836848417,56204603573,,"70 Nwankwo Road, Ughelli, Delta, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2025-10-06T07:02:06+00:00
fe98d100-6226-4405-bc40-53c4d4d8325b,person,Oluwaseun Okafor,44239133180,80326977025,,"102 Adebisi Crescent, Eleme, Rivers, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""medium""}",2025-12-01T07:02:06+00:00
f7007718-4c17-4272-a938-46379d64d59f,person,Halima Nwankwo,82655798362,25891213428,,"74 Nwachukwu Crescent, Sabo, Kaduna, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2025-05-28T07:02:06+00:00
b3e286f5-4c90-4f7b-89f8-bc76b028f9da,person,Amina Bello,12188447578,89641459205,,"168 Nwachukwu Crescent, Maitama, Abuja, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""medium""}",2024-07-13T07:02:06+00:00
6a333827-b9bf-471d-982d-6879871abb35,person,Kehinde Lawal,63208378560,97266261413,,"80 Danjuma Avenue, Asaba, Delta, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""medium""}",2024-06-24T07:02:06+00:00
f4296991-f240-44d5-b8ac-e831ee006f93,person,Halima Nwachukwu,69784589367,43468512662,,"173 Umeh Street, Yaba, Lagos, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""medium""}",2025-12-22T07:02:06+00:00
e70cfc69-a0e1-4cb6-a600-bbc1410e034b,person,Uche Abdullahi,10750518612,89485148731,,"211 Umeh Avenue, Barnawa, Kaduna, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""medium""}",2025-03-13T07:02:06+00:00
429be81a-993d-405d-a55c-f9c545e7c7a8,person,Uche Nwachukwu,44985763196,24220964608,,"214 Bello Close, Ota, Ogun, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-07-02T07:02:06+00:00
438a86d0-97c9-4c60-80d0-5af36ce30632,person,Tosin Salami,65132269270,34242346053,,"175 Ojo Close, Zaria, Kaduna, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""medium""}",2025-01-12T07:02:06+00:00
d074b790-60fb-442e-aa6f-7f7811aba16c,person,Uche Salami,77719825213,21254121281,,"78 Ajayi Street, Bodija, Oyo, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""medium""}",2024-08-24T07:02:06+00:00
7301d848-7f38-4ee0-89f1-5dd47ad4b448,person,Ifeoma Salami,91342965048,03495166482,,"20 Lawal Crescent, Onitsha, Anambra, Nigeria","{""occupation"": ""Doctor"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2025-07-23T07:02:06+00:00
76ccb4d0-2f96-4d46-8190-724a1a8272bc,person,Ayomide Umeh,01366238267,61385287101,,"103 Ajayi Avenue, Kaduna North, Kaduna, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""medium""}",2025-01-31T07:02:06+00:00
4266e5d0-bdf2-464d-9254-27ed5c8a7c8c,person,Temitope Ogunleye,64924935850,36661601185,,"7 Nwachukwu Street, Ughelli, Delta, Nigeria","{""occupation"": ""Engineer"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-09-26T07:02:06+00:00
5d201124-f449-42d2-8d55-1153d4e36b5f,person,Bukola Ajayi,59735964569,26447224211,,"144 Onyeka Avenue, Ikeja, Lagos, Nigeria","{""occupation"": ""Civil Servant"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-12-14T07:02:06+00:00
db00401e-fb13-4087-b223-ffc124942e92,person,Farouk Ojo,54922113028,39322982423,,"148 Ogunleye Avenue, Independence Layout, Enugu, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""medium""}",2025-07-19T07:02:06+00:00
04044aca-0079-40b9-8896-d9eff9434485,person,Temitope Nwachukwu,54554096555,51400871228,,"9 Danjuma Street, Okrika, Rivers, Nigeria","{""occupation"": ""Accountant"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2025-09-04T07:02:06+00:00
3cd65273-5822-40ec-8b1c-de0126f01e53,person,Adebayo Onyeka,32369421322,03702437587,,"79 Abdullahi Street, Port Harcourt, Rivers, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""low""}",2024-05-31T07:02:06+00:00
495e9585-d2ad-47e9-8383-04e71cb0b4fc,person,Ebere Adebisi,12275803033,90780495127,,"160 Adebisi Street, Awka, Anambra, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""medium""}",2026-02-10T07:02:06+00:00
d21f01c4-c37d-4d22-b433-22cf7de1b230,person,Bukola Adetola,52237193186,92884003014,,"86 Eze Crescent, Barnawa, Kaduna, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_1"", ""risk_profile"": ""low""}",2025-06-15T07:02:06+00:00
e69d6f99-9171-4cf2-b45d-762e8048cd96,person,Ebuka Mohammed,49503013317,77276463883,,"195 Bello Avenue, Ogidi, Anambra, Nigeria","{""occupation"": ""Entrepreneur"", ""kyc_tier"": ""tier_2"", ""risk_profile"": ""low""}",2025-12-14T07:02:06+00:00
2f6b8764-4344-4265-869b-1b2d8c3e54aa,person,Chinedu Ibrahim,14434431712,42848011740,,"73 Lawal Street, Garki, Abuja, Nigeria","{""occupation"": ""Trader"", ""kyc_tier"": ""tier_3"", ""risk_profile"": ""medium""}",2024-10-06T07:02:06+00:00
